"platform","colname","frac.hgnc","nrow","valid.frac","valid.after.hgnchelper.frac","distribution","submission_date"
"GPL28286","Name","0.709876543209877","164","0.709876543209877","0.746913580246914","custom-commercial","Mar 17 2020"
"GPL28311","ID","0.00689655172413793","145",NA,NA,"custom-commercial","Mar 26 2020"
"GPL28312","Gene Symbol","0.967741935483871","32","0.967741935483871","0.967741935483871","virtual","Mar 26 2020"
"GPL28315","-Inf","0",NA,NA,"virtual","Mar 27 2020"
"GPL28316","-Inf","0",NA,NA,"virtual","Mar 27 2020"
"GPL28318","-Inf","0",NA,NA,"virtual","Mar 27 2020"
"GPL28306","-Inf","0",NA,NA,"virtual","Mar 26 2020"
"GPL28307","-Inf","0",NA,NA,"virtual","Mar 26 2020"
"GPL28308","-Inf","0",NA,NA,"virtual","Mar 26 2020"
"GPL28309","-Inf","0",NA,NA,"virtual","Mar 26 2020"
"GPL28310","-Inf","0",NA,NA,"virtual","Mar 26 2020"
"GPL28313","-Inf","0",NA,NA,"virtual","Mar 26 2020"
"GPL28314","-Inf","0",NA,NA,"virtual","Mar 26 2020"
"GPL28301","-Inf","0",NA,NA,"custom-commercial","Mar 24 2020"
"GPL28303","-Inf","0",NA,NA,"virtual","Mar 25 2020"
"GPL28304","-Inf","0",NA,NA,"virtual","Mar 25 2020"
"GPL28305","-Inf","0",NA,NA,"virtual","Mar 25 2020"
"GPL24051","ID","0","53144",NA,NA,"custom-commercial","Sep 27 2017"
"GPL28300","-Inf","0",NA,NA,"virtual","Mar 24 2020"
"GPL28298","-Inf","0",NA,NA,"virtual","Mar 23 2020"
"GPL28299","-Inf","0",NA,NA,"virtual","Mar 23 2020"
"GPL27959","ID","0","5360",NA,NA,"custom-commercial","Dec 30 2019"
"GPL28297","-Inf","0",NA,NA,"virtual","Mar 21 2020"
"GPL28294","-Inf","0",NA,NA,"virtual","Mar 20 2020"
"GPL28295","-Inf","0",NA,NA,"virtual","Mar 20 2020"
"GPL28296","-Inf","0",NA,NA,"virtual","Mar 20 2020"
"GPL25932","ID","0","36643",NA,NA,"custom-commercial","Dec 13 2018"
"GPL28287","SPOT_ID","0.333333333333333","96",NA,NA,"virtual","Mar 18 2020"
"GPL28290","-Inf","0",NA,NA,"virtual","Mar 19 2020"
"GPL28291","-Inf","0",NA,NA,"virtual","Mar 19 2020"
"GPL27488","ID","0","6223",NA,NA,"custom-commercial","Sep 19 2019"
"GPL28285","ORF","0.988326848249027","784","0.987029831387808","0.992217898832685","custom-commercial","Mar 17 2020"
"GPL28289","-Inf","0",NA,NA,"virtual","Mar 18 2020"
"GPL28275","ID","0.5","24",NA,NA,"custom-commercial","Mar 16 2020"
"GPL28280","-Inf","0",NA,NA,"virtual","Mar 17 2020"
"GPL28282","-Inf","0",NA,NA,"virtual","Mar 17 2020"
"GPL28283","-Inf","0",NA,NA,"virtual","Mar 17 2020"
"GPL28284","-Inf","0",NA,NA,"virtual","Mar 17 2020"
"GPL28273","-Inf","0",NA,NA,"virtual","Mar 16 2020"
"GPL28274","-Inf","0",NA,NA,"virtual","Mar 16 2020"
"GPL28277","-Inf","0",NA,NA,"virtual","Mar 16 2020"
"GPL28278","-Inf","0",NA,NA,"virtual","Mar 16 2020"
"GPL28279","-Inf","0",NA,NA,"virtual","Mar 16 2020"
"GPL28216","ORF_1","0.291666666666667","96",NA,NA,"virtual","Mar 03 2020"
"GPL28270","ORF","0.521704041044561","47323","0.501671758805557","0.612123133683058","custom-commercial","Mar 13 2020"
"GPL28269","-Inf","0",NA,NA,"virtual","Mar 13 2020"
"GPL28267","ID","0","5501",NA,NA,"custom-commercial","Mar 12 2020"
"GPL28262","ID","0","1900",NA,NA,"custom-commercial","Mar 11 2020"
"GPL28263","ORF","0.0208333333333333","96",NA,NA,"custom-commercial","Mar 11 2020"
"GPL28266","-Inf","0",NA,NA,"virtual","Mar 12 2020"
"GPL28247","ID","0","35089",NA,NA,"custom-commercial","Mar 10 2020"
"GPL28259","-Inf","0",NA,NA,"virtual","Mar 11 2020"
"GPL28260","-Inf","0",NA,NA,"virtual","Mar 11 2020"
"GPL23595","ID","0","2145036",NA,NA,"custom-commercial","Jun 16 2017"
"GPL23596","ID","0","2145021",NA,NA,"custom-commercial","Jun 16 2017"
"GPL23597","ID","0","969802",NA,NA,"custom-commercial","Jun 16 2017"
"GPL23598","ID","0","969326",NA,NA,"custom-commercial","Jun 16 2017"
"GPL28243","ID","1","37","1","1","custom-commercial","Mar 09 2020"
"GPL28246","-Inf","0",NA,NA,"virtual","Mar 10 2020"
"GPL28248","-Inf","0",NA,NA,"virtual","Mar 10 2020"
"GPL28249","-Inf","0",NA,NA,"virtual","Mar 10 2020"
"GPL28250","-Inf","0",NA,NA,"virtual","Mar 10 2020"
"GPL28251","-Inf","0",NA,NA,"virtual","Mar 10 2020"
"GPL28252","-Inf","0",NA,NA,"virtual","Mar 10 2020"
"GPL28244","-Inf","0",NA,NA,"virtual","Mar 09 2020"
"GPL28245","-Inf","0",NA,NA,"virtual","Mar 09 2020"
"GPL28238","-Inf","0",NA,NA,"virtual","Mar 08 2020"
"GPL28239","-Inf","0",NA,NA,"virtual","Mar 08 2020"
"GPL28240","-Inf","0",NA,NA,"virtual","Mar 08 2020"
"GPL28241","-Inf","0",NA,NA,"virtual","Mar 08 2020"
"GPL28233","ID","0","96",NA,NA,"virtual","Mar 06 2020"
"GPL28236","SPOT_ID","0.0014365522745411","25088",NA,NA,"custom-commercial","Mar 06 2020"
"GPL28237","-Inf","0",NA,NA,"virtual","Mar 06 2020"
"GPL26813","ID","0","44336",NA,NA,"custom-commercial","Jun 21 2019"
"GPL27906","ID","0.259259259259259","54",NA,NA,"virtual","Dec 12 2019"
"GPL28221","SPOT_ID","0.189473684210526","3556",NA,NA,"custom-commercial","Mar 04 2020"
"GPL28228","ID","0","125281",NA,NA,"commercial","Mar 05 2020"
"GPL28229","-Inf","0",NA,NA,"virtual","Mar 05 2020"
"GPL28230","-Inf","0",NA,NA,"virtual","Mar 05 2020"
"GPL28231","-Inf","0",NA,NA,"virtual","Mar 05 2020"
"GPL28213","Gene","0.0016","24675",NA,NA,"custom-commercial","Mar 03 2020"
"GPL28222","-Inf","0",NA,NA,"virtual","Mar 04 2020"
"GPL28223","-Inf","0",NA,NA,"virtual","Mar 04 2020"
"GPL28224","-Inf","0",NA,NA,"virtual","Mar 04 2020"
"GPL28225","-Inf","0",NA,NA,"virtual","Mar 04 2020"
"GPL28227","-Inf","0",NA,NA,"virtual","Mar 04 2020"
"GPL28210","-Inf","0",NA,NA,"virtual","Mar 03 2020"
"GPL28211","-Inf","0",NA,NA,"virtual","Mar 03 2020"
"GPL28212","-Inf","0",NA,NA,"virtual","Mar 03 2020"
"GPL28214","-Inf","0",NA,NA,"virtual","Mar 03 2020"
"GPL28215","-Inf","0",NA,NA,"virtual","Mar 03 2020"
"GPL28218","-Inf","0",NA,NA,"virtual","Mar 03 2020"
"GPL24854","GENE_SYMBOL","0.0157463330457291","45220",NA,NA,"custom-commercial","Apr 05 2018"
"GPL28205","-Inf","0",NA,NA,"virtual","Mar 02 2020"
"GPL28207","-Inf","0",NA,NA,"virtual","Mar 02 2020"
"GPL28208","-Inf","0",NA,NA,"virtual","Mar 02 2020"
"GPL28209","-Inf","0",NA,NA,"virtual","Mar 02 2020"
"GPL23191","ORF","0.707382066978754","19807","0.704213179690313","0.960100828231905","custom-commercial","Mar 17 2017"
"GPL28204","-Inf","0",NA,NA,"virtual","Feb 28 2020"
"GPL28203","-Inf","0",NA,NA,"virtual","Feb 27 2020"
"GPL28198","-Inf","0",NA,NA,"virtual","Feb 26 2020"
"GPL28199","-Inf","0",NA,NA,"virtual","Feb 26 2020"
"GPL28200","-Inf","0",NA,NA,"virtual","Feb 26 2020"
"GPL28201","-Inf","0",NA,NA,"virtual","Feb 26 2020"
"GPL28196","-Inf","0",NA,NA,"virtual","Feb 25 2020"
"GPL28197","-Inf","0",NA,NA,"virtual","Feb 25 2020"
